    ___________________________________________________________________________________________________


                                      Results of running IDEG6

    ___________________________________________________________________________________________________

     n° of GENES:			658
     n° of TISSUES/LIBRARIES:	5

     The following statistical tests were applyed:

     Pairwise Audic & Claverie test     Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Fisher Exact test         Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Chi sq. test              Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Greller & Tobin test               Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Stekel & Falciani R test           Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Multiple Chi sq. test              Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
    ___________________________________________________________________________________________________


UNIQID	 Description                                      	Lib1	Lib2	Lib3	Lib4	Lib5	normLib1	normLib2	normLib3	normLib4	normLib5	AC.1-2	AC.1-3	AC.1-4	AC.1-5	AC.2-3	AC.2-4	AC.2-5	AC.3-4	AC.3-5	AC.4-5	Fisher.1-2	Fisher.1-3	Fisher.1-4	Fisher.1-5	Fisher.2-3	Fisher.2-4	Fisher.2-5	Fisher.3-4	Fisher.3-5	Fisher.4-5	Chi2x2.1-2	Chi2x2.1-3	Chi2x2.1-4	Chi2x2.1-5	Chi2x2.2-3	Chi2x2.2-4	Chi2x2.2-5	Chi2x2.3-4	Chi2x2.3-5	Chi2x2.4-5	GT	R	Chi	
Contig612	 NA                                               	2	13	9	6	3	5.7	3.8	4.2	2.7	2.9	0.024118	0.039921	0.029249	0.067241	0.102284	0.089133	0.171126	0.067893	0.144243	0.185428	0.645748	0.663127	0.298057	0.605784	0.828696	0.640215	1.000000	0.444197	0.761587	1.000000	0.600298	0.709545	0.346161	0.447686	0.808121	0.468362	0.655768	0.377250	0.556242	0.919489	0.181011	0.845675	0.845056	
Contig6122	 NA                                               	0	1	43	26	88	0	0.3	20.3	11.6	84.3	0.085068	0.000191	0.003048	0.000000	0.000000	0.000000	0.000000	0.003506	0.000000	0.000000	1.000000	0.003194	0.040973	0.000000	0.000000	0.000000	0.000000	0.029312	0.000000	0.000000	0.747537	0.007447	0.043069	0.000000	0.000000	0.000000	0.000000	0.022570	0.000000	0.000000	0.260679	0.000000	0.000000	
Contig6130	 NA                                               	9	78	13	67	11	25.5	22.9	6.1	29.9	10.5	0.012482	0.000234	0.017208	0.007204	0.000000	0.011394	0.002886	0.000000	0.046254	0.000133	0.712435	0.002057	0.866391	0.066237	0.000001	0.125840	0.011862	0.000000	0.195324	0.000552	0.759395	0.000347	0.656342	0.041908	0.000002	0.109829	0.013283	0.000000	0.180473	0.000795	0.156976	0.000000	0.000000	
Contig6135	 NA                                               	0	0	0	35	0	0	0	0	15.6	0	.	.	0.000819	.	.	0.000000	.	0.000000	.	0.000001	.	.	0.011199	.	.	0.000000	.	0.000000	.	0.000003	.	.	0.018894	.	.	0.000000	.	0.000000	.	0.000054	.	0.000000	0.000000	
Contig6138	 NA                                               	1	112	11	14	3	2.8	32.9	5.2	6.2	2.9	0.000016	0.044918	0.035846	0.106518	0.000000	0.000000	0.000000	0.069522	0.107182	0.070545	0.000294	1.000000	0.709540	1.000000	0.000000	0.000000	0.000000	0.692829	0.570327	0.298854	0.001910	0.557212	0.433879	0.990798	0.000000	0.000000	0.000000	0.644774	0.357631	0.211069	0.522988	0.000000	0.000000	
Contig615	 NA                                               	0	11	5	21	3	0	3.2	2.4	9.4	2.9	0.031741	0.066072	0.006327	0.105462	0.108929	0.001126	0.189929	0.000737	0.182041	0.014462	0.614624	1.000000	0.102031	0.576689	0.618134	0.003486	1.000000	0.002728	0.724031	0.047538	0.285645	0.361840	0.069069	0.314037	0.556897	0.002736	0.856796	0.002719	0.785883	0.042567	0.244936	0.002128	0.001303	
Contig6150	 NA                                               	8	32	3	6	0	22.7	9.4	1.4	2.7	0	0.001858	0.000003	0.000020	0.000004	0.000042	0.000604	0.000147	0.086396	0.201693	0.068874	0.049566	0.000019	0.000161	0.000016	0.000155	0.002379	0.000257	0.509294	0.555571	0.186268	0.021317	0.000000	0.000002	0.000001	0.000285	0.002565	0.001724	0.359203	0.224285	0.094639	0.400158	0.000000	0.000000	
Contig6153	 NA                                               	8	7	5	5	17	22.7	2.1	2.4	2.2	16.3	0.000002	0.000015	0.000010	0.032050	0.137096	0.136510	0.000001	0.119156	0.000015	0.000009	0.000021	0.000111	0.000078	0.488739	0.776792	1.000000	0.000001	1.000000	0.000026	0.000015	0.000000	0.000001	0.000000	0.436873	0.815523	0.890253	0.000000	0.929773	0.000010	0.000005	0.281588	0.000000	0.000000	
Contig6168	 NA                                               	4	106	35	20	10	11.3	31.1	16.5	8.9	9.6	0.001219	0.022246	0.026525	0.055959	0.000139	0.000000	0.000015	0.004391	0.026865	0.102663	0.033016	0.647014	0.558415	0.761343	0.000916	0.000000	0.000061	0.030221	0.152969	0.846033	0.038324	0.474599	0.659743	0.774759	0.000909	0.000000	0.000157	0.025651	0.124366	0.853543	0.346350	0.000000	0.000000	
Contig6170	 NA                                               	19	28	32	42	22	53.9	8.2	15.1	18.7	21.1	0.000000	0.000004	0.000030	0.000450	0.004083	0.000170	0.000538	0.029561	0.036225	0.064589	0.000000	0.000039	0.000449	0.003429	0.023146	0.000831	0.001293	0.415427	0.246780	0.687201	0.000000	0.000003	0.000062	0.001852	0.017261	0.000520	0.000611	0.355488	0.225030	0.653479	0.165818	0.000000	0.000000	
Contig6173	 NA                                               	1	40	6	14	0	2.8	11.7	2.8	6.2	0	0.007004	0.056536	0.035846	0.063759	0.000071	0.007670	0.000017	0.022280	0.060703	0.003237	0.177185	1.000000	0.709540	0.252505	0.000212	0.050334	0.000039	0.118045	0.187271	0.007434	0.126900	0.998222	0.433879	0.085320	0.000406	0.038243	0.000458	0.095851	0.085678	0.010666	0.332856	0.000002	0.000036	
Contig6180	 NA                                               	2	40	13	25	4	5.7	11.7	6.1	11.1	3.8	0.013808	0.041194	0.022862	0.075394	0.007858	0.059762	0.007104	0.013181	0.103814	0.011686	0.429672	1.000000	0.571311	0.646399	0.046879	0.899454	0.020608	0.103242	0.606509	0.044339	0.303698	0.918543	0.348353	0.648519	0.037874	0.835924	0.024327	0.075666	0.406861	0.037551	0.204465	0.035520	0.054080	
Contig6187	 NA                                               	3	18	7	10	16	8.5	5.3	3.3	4.5	15.3	0.017519	0.016890	0.022635	0.037423	0.059524	0.085405	0.001161	0.077894	0.000196	0.000852	0.441070	0.160834	0.404842	0.436521	0.312685	0.704613	0.003469	0.631288	0.000461	0.002313	0.441479	0.154369	0.317980	0.342170	0.285256	0.664976	0.001169	0.539801	0.000189	0.001106	0.156302	0.004277	0.000599	
Contig6193	 NA                                               	24	36	12	28	35	68.0	10.6	5.7	12.5	33.5	0.000000	0.000000	0.000000	0.000929	0.011764	0.048677	0.000001	0.003798	0.000000	0.000036	0.000000	0.000000	0.000000	0.009903	0.073602	0.524510	0.000003	0.025485	0.000000	0.000110	0.000000	0.000000	0.000000	0.006269	0.056321	0.509501	0.000000	0.018491	0.000000	0.000049	0.154088	0.000000	0.000000	
Contig620	 NA                                               	91	162	50	60	6	257.9	47.6	23.6	26.7	5.7	0.000000	0.000000	0.000000	0.000000	0.000001	0.000014	0.000000	0.029753	0.000057	0.000007	0.000000	0.000000	0.000000	0.000000	0.000005	0.000084	0.000000	0.566843	0.000168	0.000026	0.000000	0.000000	0.000000	0.000000	0.000009	0.000108	0.000000	0.507712	0.000388	0.000075	0.229478	0.000000	0.000000	
Contig6207	 NA                                               	0	29	39	6	2	0	8.5	18.4	2.7	1.9	0.005382	0.000354	0.056572	0.141087	0.000410	0.001622	0.008378	0.000000	0.000010	0.194584	0.106605	0.004579	1.000000	1.000000	0.001679	0.005409	0.019992	0.000000	0.000033	1.000000	0.082906	0.010820	0.331317	0.411071	0.001295	0.006328	0.025301	0.000000	0.000128	0.681043	0.161629	0.000000	0.000000	
Contig6208	 NA                                               	1	109	9	33	0	2.8	32.0	4.2	14.7	0	0.000021	0.050914	0.005066	0.063759	0.000000	0.000008	0.000000	0.000095	0.018270	0.000002	0.000436	1.000000	0.078104	0.252505	0.000000	0.000046	0.000000	0.000508	0.034999	0.000005	0.002262	0.700203	0.069834	0.085320	0.000000	0.000059	0.000000	0.000422	0.035291	0.000088	0.362525	0.000000	0.000000	
Contig621	 NA                                               	5	13	8	3	6	14.2	3.8	3.8	1.3	5.7	0.001628	0.003157	0.000227	0.020889	0.108991	0.029362	0.107220	0.033923	0.105439	0.018707	0.022013	0.027943	0.001808	0.159258	1.000000	0.123610	0.417970	0.136299	0.410392	0.033535	0.007459	0.012530	0.000054	0.122830	0.977723	0.086473	0.404327	0.109429	0.431962	0.024493	0.211852	0.021161	0.005740	
Contig6212	 NA                                               	2	20	25	2	6	5.7	5.9	11.8	0.9	5.7	0.026611	0.021746	0.011241	0.078635	0.004891	0.000882	0.139858	0.000001	0.028670	0.009138	1.000000	0.416292	0.091726	1.000000	0.021133	0.003443	1.000000	0.000002	0.126984	0.015267	0.961855	0.308471	0.033558	0.986985	0.017863	0.003321	0.962050	0.000005	0.106332	0.008615	0.158557	0.000062	0.000238	
Contig6213	 NA                                               	1	14	5	6	8	2.8	4.1	2.4	2.7	7.7	0.033254	0.056516	0.053811	0.055931	0.067809	0.076759	0.053280	0.112269	0.016336	0.021438	1.000000	0.602653	1.000000	0.464645	0.349698	0.494669	0.203963	1.000000	0.038008	0.079467	0.717752	0.865881	0.957067	0.328727	0.279031	0.374365	0.153575	0.834266	0.028512	0.041348	0.226099	0.239228	0.176896	
Contig6219	 NA                                               	3	14	1	14	4	8.5	4.1	0.5	6.2	3.8	0.013287	0.001417	0.030005	0.044420	0.004027	0.049199	0.167967	0.000318	0.026581	0.100839	0.210046	0.010344	0.495876	0.379102	0.013736	0.334103	1.000000	0.001035	0.043556	0.457906	0.242899	0.000511	0.625200	0.283498	0.011512	0.266049	0.900395	0.001152	0.025338	0.384376	0.153154	0.005959	0.022149	
Contig622	 NA                                               	3	22	7	3	2	8.5	6.5	3.3	1.3	1.9	0.020423	0.016890	0.004400	0.022714	0.027843	0.001268	0.032348	0.050757	0.159336	0.218739	0.505819	0.160834	0.036426	0.106137	0.129150	0.003661	0.092680	0.215111	0.726899	0.655679	0.654236	0.154369	0.009238	0.073640	0.114405	0.004612	0.080053	0.175839	0.492181	0.692434	0.356661	0.012553	0.015861	
Contig6221	 NA                                               	0	3	82	1	13	0	0.9	38.6	0.4	12.4	0.069845	0.000000	0.117421	0.005744	0.000000	0.209798	0.000001	0.000000	0.000007	0.000002	1.000000	0.000005	1.000000	0.048270	0.000000	1.000000	0.000002	0.000000	0.000025	0.000003	0.577157	0.000217	0.691691	0.036034	0.000000	0.547446	0.000000	0.000000	0.000061	0.000001	0.482798	0.000000	0.000000	
Contig6223	 NA                                               	2	96	17	25	4	5.7	28.2	8.0	11.1	3.8	0.000305	0.036262	0.022862	0.075394	0.000000	0.000002	0.000000	0.034604	0.052654	0.011686	0.008147	1.000000	0.571311	0.646399	0.000000	0.000010	0.000000	0.354490	0.245496	0.044339	0.012523	0.641785	0.348353	0.648519	0.000000	0.000018	0.000004	0.291508	0.174179	0.037551	0.393293	0.000000	0.000000	
Contig6238	 NA                                               	0	7	3	42	4	0	2.1	1.4	18.7	3.8	0.047084	0.089870	0.000295	0.078832	0.140932	0.000000	0.117838	0.000000	0.083564	0.000121	1.000000	1.000000	0.005026	0.578093	0.750516	0.000000	0.298264	0.000000	0.228644	0.000365	0.394378	0.480002	0.010110	0.245000	0.585282	0.000000	0.313008	0.000000	0.173954	0.000771	0.474192	0.000000	0.000000	
Contig6239	 NA                                               	0	25	29	8	0	0	7.3	13.7	3.6	0	0.007984	0.001648	0.042242	.	0.005007	0.016570	0.000953	0.000075	0.000006	0.032068	0.164223	0.027858	0.608867	.	0.024664	0.076208	0.001704	0.000383	0.000012	0.062244	0.107408	0.028011	0.261950	.	0.020625	0.069164	0.005608	0.000289	0.000157	0.053601	0.156419	0.000001	0.000013	
Contig6256	 NA                                               	1	26	34	9	0	2.8	7.6	16.0	4.0	0	0.018337	0.003810	0.049601	0.063759	0.001068	0.020175	0.000730	0.000015	0.000001	0.021881	0.509619	0.052298	1.000000	0.252505	0.004907	0.118799	0.001734	0.000051	0.000001	0.065586	0.311018	0.053578	0.740469	0.085320	0.003588	0.090335	0.004732	0.000064	0.000043	0.040643	0.159070	0.000000	0.000002	
Contig6262	 NA                                               	19	444	169	106	56	53.9	130.4	79.6	47.2	53.6	0.000001	0.003210	0.011760	0.026614	0.000000	0.000000	0.000000	0.000003	0.001239	0.033616	0.000019	0.115665	0.600115	1.000000	0.000000	0.000000	0.000000	0.000021	0.010241	0.447064	0.000087	0.102326	0.598167	0.986791	0.000000	0.000000	0.000000	0.000019	0.009537	0.442376	0.316608	0.000000	0.000000	
Contig6268	 NA                                               	0	0	0	64	0	0	0	0	28.5	0	.	.	0.000012	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.000153	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.001491	.	.	0.000000	.	0.000000	.	0.000000	.	0.000000	0.000000	
Contig6270	 NA                                               	6	154	46	215	7	17.0	45.2	21.7	95.8	6.7	0.000347	0.020611	0.000000	0.014644	0.000001	0.000000	0.000000	0.000000	0.000443	0.000000	0.009605	0.693992	0.000000	0.106226	0.000005	0.000000	0.000000	0.000000	0.001814	0.000000	0.014268	0.574700	0.000002	0.082634	0.000007	0.000000	0.000000	0.000000	0.002177	0.000000	0.171106	0.000000	0.000000	
Contig6292	 NA                                               	3	7	6	11	7	8.5	2.1	2.8	4.9	6.7	0.004675	0.013789	0.024893	0.063609	0.114039	0.021533	0.015848	0.052409	0.044252	0.105799	0.060030	0.125293	0.423753	0.720276	0.578563	0.089305	0.027579	0.335429	0.139184	0.612987	0.025413	0.101584	0.391833	0.729470	0.564926	0.063564	0.019165	0.272000	0.109568	0.516095	0.204639	0.095286	0.073994	
Contig63	 NA                                               	9	73	23	10	10	25.5	21.4	10.8	4.5	9.6	0.011675	0.002829	0.000046	0.005301	0.000637	0.000000	0.003120	0.003600	0.095000	0.028851	0.569779	0.038101	0.000397	0.034439	0.003175	0.000000	0.013176	0.022066	0.854032	0.093279	0.621745	0.024744	0.000017	0.026376	0.003611	0.000000	0.013972	0.015313	0.743026	0.079745	0.360810	0.000000	0.000000	
Contig6311	 NA                                               	2	21	4	16	2	5.7	6.2	1.9	7.1	1.9	0.026409	0.023492	0.037098	0.053973	0.006473	0.072060	0.038747	0.003113	0.220590	0.023266	1.000000	0.206167	1.000000	0.265938	0.022694	0.737358	0.136510	0.012433	1.000000	0.074935	0.909306	0.181319	0.758961	0.254489	0.021303	0.661098	0.094427	0.010459	0.985514	0.059743	0.159894	0.030063	0.054863	
Contig6338	 NA                                               	0	26	31	4	4	0	7.6	14.6	1.8	3.8	0.007234	0.001211	0.075763	0.078832	0.003301	0.000792	0.060695	0.000000	0.001697	0.105421	0.167874	0.017145	1.000000	0.578093	0.019652	0.002424	0.279376	0.000001	0.006083	0.274267	0.100619	0.023103	0.427680	0.245000	0.012983	0.003135	0.189949	0.000002	0.006648	0.267876	0.157026	0.000001	0.000005	
Contig6349	 NA                                               	0	2	0	0	32	0	0.6	0	0	30.6	0.077082	.	.	0.000023	0.233841	0.219062	0.000000	.	0.000000	0.000000	1.000000	.	.	0.000132	0.526943	0.521136	0.000000	.	0.000000	0.000000	0.648948	.	.	0.000996	0.264250	0.250992	0.000000	.	0.000000	0.000000	0.622783	0.000000	0.000000	
Contig6350	 NA                                               	7	24	12	22	21	19.8	7.0	5.7	9.8	20.1	0.001489	0.001358	0.007300	0.043381	0.070685	0.037975	0.000284	0.020231	0.000150	0.005561	0.022418	0.012441	0.103417	1.000000	0.609260	0.292048	0.000632	0.126204	0.000330	0.021000	0.011755	0.004849	0.097155	0.975636	0.532471	0.260869	0.000240	0.120239	0.000179	0.016120	0.155906	0.000941	0.000191	
Contig6352	 NA                                               	6	31	14	9	12	17.0	9.1	6.6	4.0	11.5	0.007034	0.005386	0.001150	0.036971	0.046792	0.006220	0.082159	0.040828	0.039559	0.006787	0.154729	0.054576	0.010459	0.421232	0.359684	0.034210	0.474425	0.297982	0.208842	0.017714	0.154243	0.043944	0.002826	0.429620	0.315080	0.025997	0.492419	0.239224	0.153060	0.012463	0.284898	0.031422	0.028290	
Contig6355	 NA                                               	0	0	0	72	0	0	0	0	32.1	0	.	.	0.000004	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.000042	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.000753	.	.	0.000000	.	0.000000	.	0.000000	.	0.000000	0.000000	
Contig636	 NA                                               	0	25	2	6	1	0	7.3	0.9	2.7	0.10	0.007984	0.104812	0.056572	0.188746	0.000176	0.005570	0.005819	0.059248	0.297821	0.153144	0.164223	1.000000	1.000000	1.000000	0.000501	0.025962	0.017801	0.290544	1.000000	0.443322	0.107408	0.564156	0.331317	0.561087	0.000929	0.020467	0.018182	0.181527	0.989757	0.320497	0.407958	0.000196	0.000381	
Contig6365	 NA                                               	2	14	11	9	10	5.7	4.1	5.2	4.0	9.6	0.024976	0.041623	0.037070	0.057868	0.083230	0.101397	0.018004	0.073069	0.044121	0.021141	0.657610	0.707318	0.653002	0.741838	0.546019	1.000000	0.050438	0.657042	0.166952	0.080404	0.669487	0.907342	0.656560	0.493514	0.564120	0.954083	0.035409	0.567227	0.153623	0.050674	0.159501	0.338402	0.250764	
Contig6367	 NA                                               	0	0	0	51	0	0	0	0	22.7	0	.	.	0.000079	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.001417	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.004586	.	.	0.000000	.	0.000000	.	0.000001	.	0.000000	0.000000	
Contig6379	 NA                                               	1	55	97	80	4	2.8	16.2	45.7	35.7	3.8	0.002180	0.000001	0.000013	0.099528	0.000000	0.000001	0.000431	0.007506	0.000000	0.000000	0.061308	0.000008	0.000230	1.000000	0.000000	0.000005	0.001103	0.113336	0.000000	0.000000	0.050932	0.000173	0.001155	0.786940	0.000000	0.000003	0.002468	0.098456	0.000000	0.000000	0.157446	0.000000	0.000000	
Contig638	 NA                                               	1	9	22	6	3	2.8	2.6	10.4	2.7	2.9	0.036293	0.015856	0.053811	0.106518	0.000113	0.124511	0.196009	0.000432	0.008292	0.185428	1.000000	0.238453	1.000000	1.000000	0.000299	1.000000	1.000000	0.001908	0.031045	1.000000	0.947108	0.173901	0.957067	0.990798	0.000191	0.982178	0.900617	0.001507	0.025578	0.919489	0.301132	0.001349	0.000254	
Contig6384	 NA                                               	28	16	31	31	34	79.4	4.7	14.6	13.8	32.6	0.000000	0.000000	0.000000	0.000082	0.000052	0.000102	0.000000	0.047890	0.000390	0.000193	0.000000	0.000000	0.000000	0.000636	0.000223	0.000455	0.000000	0.899013	0.001378	0.000712	0.000000	0.000000	0.000000	0.000298	0.000101	0.000235	0.000000	0.826202	0.000910	0.000370	0.157168	0.000000	0.000000	
Contig6385	 NA                                               	0	0	0	50	0	0	0	0	22.3	0	.	.	0.000092	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.001327	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.005004	.	.	0.000000	.	0.000000	.	0.000001	.	0.000000	0.000000	
Contig6397	 NA                                               	5	6	11	12	14	14.2	1.8	5.2	5.3	13.4	0.000175	0.006754	0.006752	0.051244	0.011134	0.008276	0.000009	0.079843	0.006600	0.007149	0.002069	0.065930	0.070011	1.000000	0.042387	0.027819	0.000014	1.000000	0.018693	0.020058	0.000041	0.051794	0.056841	0.914825	0.025665	0.019439	0.000001	0.940236	0.014343	0.015547	0.158695	0.000100	0.000024	
Contig6400	 NA                                               	0	0	0	0	37	0	0	0	0	35.4	.	.	.	0.000005	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000031	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000400	.	.	0.000000	.	0.000000	0.000000	.	0.000000	0.000000	
Contig6407	 NA                                               	1	14	1	12	5	2.8	4.1	0.5	5.3	4.8	0.033254	0.034853	0.041605	0.089276	0.004027	0.075081	0.149818	0.001043	0.010521	0.139120	1.000000	0.264806	1.000000	1.000000	0.013736	0.549991	0.787202	0.003562	0.016979	1.000000	0.717752	0.148215	0.534888	0.628334	0.011512	0.502323	0.769900	0.003157	0.008707	0.834872	0.156830	0.021070	0.078181	
Contig641	 NA                                               	0	10	6	18	4	0	2.9	2.8	8.0	3.8	0.035029	0.056653	0.009805	0.078832	0.124446	0.003033	0.160200	0.005397	0.150900	0.052258	0.613361	1.000000	0.158610	0.578093	1.000000	0.010923	0.751781	0.023856	0.738544	0.250994	0.308668	0.317834	0.092372	0.245000	0.941538	0.007873	0.652540	0.020637	0.636990	0.171023	0.231413	0.019981	0.019555	
Contig6436	 NA                                               	0	0	0	33	0	0	0	0	14.7	0	.	.	0.001097	.	.	0.000000	.	0.000000	.	0.000002	.	.	0.018044	.	.	0.000000	.	0.000000	.	0.000005	.	.	0.022639	.	.	0.000000	.	0.000000	.	0.000088	.	0.000000	0.000000	
Contig644	 NA                                               	2	5	1	0	83	5.7	1.5	0.5	0	79.5	0.010614	0.007453	0.002509	0.000000	0.125959	0.047988	0.000000	0.236266	0.000000	0.000000	0.134723	0.055167	0.018460	0.000000	0.416822	0.164478	0.000000	0.486072	0.000000	0.000000	0.081805	0.009416	0.000362	0.000001	0.273843	0.069507	0.000000	0.303825	0.000000	0.000000	0.627566	0.000000	0.000000	
Contig645	 NA                                               	0	85	100	47	5	0	24.10	47.1	20.9	4.8	0.000022	0.000000	0.000142	0.058927	0.000003	0.027204	0.000003	0.000000	0.000000	0.000091	0.000509	0.000000	0.002028	0.339449	0.000019	0.373402	0.000008	0.000003	0.000000	0.000267	0.002968	0.000044	0.006507	0.193652	0.000011	0.333758	0.000060	0.000002	0.000000	0.000596	0.156730	0.000000	0.000000	
Contig6465	 NA                                               	1	5	4	29	9	2.8	1.5	1.9	12.9	8.6	0.032303	0.054928	0.008017	0.046453	0.149677	0.000000	0.000870	0.000005	0.004467	0.056231	0.446535	0.536572	0.113978	0.468273	0.740069	0.000000	0.001329	0.000013	0.013649	0.383128	0.540991	0.713334	0.100973	0.266804	0.708845	0.000000	0.000314	0.000027	0.005433	0.284361	0.358950	0.000000	0.000000	
Contig6498	 NA                                               	8	12	7	13	16	22.7	3.5	3.3	5.8	15.3	0.000022	0.000053	0.000481	0.029156	0.114104	0.044187	0.000080	0.042145	0.000196	0.003459	0.000268	0.000426	0.004510	0.352365	1.000000	0.224401	0.000131	0.266789	0.000461	0.009172	0.000003	0.000015	0.001043	0.361649	0.889534	0.209362	0.000026	0.223293	0.000189	0.006754	0.162122	0.000018	0.000000	
Contig650	 NA                                               	0	39	17	33	8	0	11.5	8.0	14.7	7.7	0.002008	0.010434	0.001097	0.024611	0.032273	0.032569	0.065276	0.006512	0.112638	0.022494	0.047620	0.155969	0.018044	0.214653	0.271254	0.334983	0.388910	0.046738	1.000000	0.095954	0.044303	0.092607	0.022639	0.100099	0.216130	0.288607	0.296464	0.038663	0.916551	0.091750	0.156830	0.009859	0.044522	
Contig6501	 NA                                               	0	0	0	38	0	0	0	0	16.9	0	.	.	0.000528	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.007292	.	.	0.000000	.	0.000000	.	0.000001	.	.	0.014433	.	.	0.000000	.	0.000000	.	0.000026	.	0.000000	0.000000	
Contig6514	 NA                                               	1	34	40	16	3	2.8	9.10	18.9	7.1	2.9	0.010802	0.001774	0.030334	0.106518	0.001395	0.038254	0.008625	0.000141	0.000033	0.046805	0.251700	0.024090	0.719086	1.000000	0.008040	0.312254	0.030589	0.000699	0.000116	0.215507	0.185048	0.030309	0.353643	0.990798	0.005567	0.264510	0.027385	0.000628	0.000284	0.134612	0.156830	0.000048	0.000052	
Contig6551	 NA                                               	1	38	1	5	4	2.8	11.2	0.5	2.2	3.8	0.008114	0.034853	0.053377	0.099528	0.000000	0.000025	0.010002	0.050823	0.026581	0.129482	0.262430	0.264806	0.583718	1.000000	0.000000	0.000069	0.029211	0.219809	0.043556	0.478018	0.143766	0.148215	0.825827	0.786940	0.000004	0.000166	0.032853	0.117471	0.025338	0.413840	0.516459	0.000000	0.000000	
Contig6552	 NA                                               	8	35	15	14	57	22.7	10.3	7.1	6.2	54.6	0.002607	0.001187	0.000654	0.001316	0.034908	0.020048	0.000000	0.067526	0.000000	0.000000	0.058853	0.011263	0.006254	0.014496	0.246794	0.143328	0.000000	0.853068	0.000000	0.000000	0.038145	0.004849	0.001816	0.016064	0.222225	0.110653	0.000000	0.736914	0.000000	0.000000	0.210267	0.000000	0.000000	
Contig6566	 NA                                               	10	7	26	6	24	28.3	2.1	12.3	2.7	22.10	0.000000	0.002304	0.000001	0.032305	0.000001	0.117474	0.000000	0.000058	0.006776	0.000000	0.000001	0.029459	0.000008	0.556666	0.000003	0.778147	0.000000	0.000252	0.033794	0.000000	0.000000	0.020225	0.000000	0.576036	0.000002	0.635286	0.000000	0.000219	0.023820	0.000000	0.155470	0.000000	0.000000	
Contig657	 NA                                               	0	19	5	9	5	0	5.6	2.4	4.0	4.8	0.014424	0.066072	0.036502	0.058927	0.022000	0.068223	0.143741	0.066037	0.089127	0.141671	0.249800	1.000000	0.619770	0.339449	0.093185	0.447284	1.000000	0.426431	0.314168	0.776960	0.160493	0.361840	0.234099	0.193652	0.076884	0.412576	0.760275	0.334370	0.252368	0.750887	0.267636	0.164258	0.296966	
Contig6574	 NA                                               	32	23	53	16	36	90.7	6.8	24.10	7.1	34.5	0.000000	0.000000	0.000000	0.000013	0.000000	0.076696	0.000000	0.000001	0.019449	0.000000	0.000000	0.000000	0.000000	0.000111	0.000000	0.871222	0.000000	0.000003	0.142506	0.000000	0.000000	0.000000	0.000000	0.000033	0.000000	0.867391	0.000000	0.000003	0.133636	0.000000	0.188766	0.000000	0.000000	
Contig6584	 NA                                               	0	0	0	35	0	0	0	0	15.6	0	.	.	0.000819	.	.	0.000000	.	0.000000	.	0.000001	.	.	0.011199	.	.	0.000000	.	0.000000	.	0.000003	.	.	0.018894	.	.	0.000000	.	0.000000	.	0.000054	.	0.000000	0.000000	
Contig66	 NA                                               	5	74	193	104	15	14.2	21.7	90.10	46.4	14.4	0.010473	0.000000	0.000186	0.051073	0.000000	0.000000	0.026692	0.000000	0.000000	0.000001	0.441922	0.000000	0.003091	1.000000	0.000000	0.000000	0.167932	0.000000	0.000000	0.000002	0.350709	0.000002	0.005990	0.979413	0.000000	0.000000	0.140302	0.000000	0.000000	0.000007	0.238915	0.000000	0.000000	
Contig661	 NA                                               	0	0	0	34	0	0	0	0	15.2	0	.	.	0.000948	.	.	0.000000	.	0.000000	.	0.000002	.	.	0.011002	.	.	0.000000	.	0.000000	.	0.000003	.	.	0.020679	.	.	0.000000	.	0.000000	.	0.000069	.	0.000000	0.000000	
Contig6616	 NA                                               	0	0	0	0	105	0	0	0	0	100.5	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	0.000000	0.000000	
Contig6617	 NA                                               	11	16	3	6	8	31.2	4.7	1.4	2.7	7.7	0.000001	0.000000	0.000000	0.000495	0.014552	0.053696	0.071768	0.086396	0.004663	0.021438	0.000015	0.000000	0.000002	0.002478	0.056743	0.280166	0.237578	0.509294	0.008208	0.079467	0.000000	0.000000	0.000000	0.001047	0.042754	0.232798	0.254228	0.359203	0.005047	0.041348	0.183281	0.000001	0.000000	
